SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
Aciri1_iso|Aciri1_iso_148659	Aciri1_iso|Aciri1_iso_105047	0.726878	2.586796	0.280995	1355.020917	390.979083	1.353860	3.430100	1914
Aciri1_iso|Aciri1_iso_148659	Aciri1_iso|Aciri1_iso_105047	0.726878	2.586796	0.280995	1355.020917	390.979083	1.353860	3.430100	1914
Aciri1_iso|Aciri1_iso_148655	Aciri1_iso|Aciri1_iso_400648	0.533069	3.942180	0.135222	666.240773	191.759227	1.656558	3.884972	1344
Aciri1_iso|Aciri1_iso_148655	Aciri1_iso|Aciri1_iso_400648	0.533069	3.942180	0.135222	666.240773	191.759227	1.656558	3.884972	1344
Aciri1_iso|Aciri1_iso_78	Aciri1_iso|Aciri1_iso_180771	0.632928	3.836799	0.164963	568.377259	166.622741	1.101097	4.077715	1068
Aciri1_iso|Aciri1_iso_78	Aciri1_iso|Aciri1_iso_180771	0.632928	3.836799	0.164963	568.377259	166.622741	1.101097	4.077715	1068
Aciri1_iso|Aciri1_iso_148636	Aciri1_iso|Aciri1_iso_154062	0.940848	3.924368	0.239745	568.741256	187.258744	1.048702	5.039570	1059
Aciri1_iso|Aciri1_iso_148636	Aciri1_iso|Aciri1_iso_154062	0.940848	3.924368	0.239745	568.741256	187.258744	1.048702	5.039570	1059
Aciri1_iso|Aciri1_iso_138934	Aciri1_iso|Aciri1_iso_131538	0.682189	3.780154	0.180466	544.498320	154.501680	1.041998	4.100820	870
Aciri1_iso|Aciri1_iso_138934	Aciri1_iso|Aciri1_iso_131538	0.682189	3.780154	0.180466	544.498320	154.501680	1.041998	4.100820	870
Aciri1_iso|Aciri1_iso_138959	Aciri1_iso|Aciri1_iso_135873	0.664380	4.275740	0.155384	1083.837679	299.162321	1.096997	4.336704	1629
Aciri1_iso|Aciri1_iso_138959	Aciri1_iso|Aciri1_iso_135873	0.664380	4.275740	0.155384	1083.837679	299.162321	1.096997	4.336704	1629
Aciri1_iso|Aciri1_iso_179611	Aciri1_iso|Aciri1_iso_7908	0.923302	5.143737	0.179500	2849.237280	951.762720	1.113238	5.940272	4620
